ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Siriano-1_bee-1,,Siriano,1_bee,wãrã́rĩ́,wãrã́rĩ́,w ã r ã r ĩ,,Huber1992,,,,
Koreguaje-1_bee-1,,Koreguaje,1_bee,oʔa,oʔa,o ʔ a,,Huber1992,,,,
Cuiba-1_bee-1,,Cuiba,1_bee,bantománto,bantománto,b a n t o m a n t o,,Huber1992,,,,
Orejon-1_bee-1,,Orejon,1_bee,oa,oa,o a,,Huber1992,,,,
Awa-1_bee-2,,Awa,1_bee,walkan,walkan,w a l k a n,,Huber1992,,,,
EmberaDarien-1_bee-1,,EmberaDarien,1_bee,kʰimí,kʰimí,kʰ i m i,,Huber1992,,,,
Cubeo-1_bee-2,,Cubeo,1_bee,kaidẽ́di̵,kaidẽ́di̵,k a i d ẽ d ɨ,,Huber1992,,,,
Tatuyo-1_bee-1,,Tatuyo,1_bee,béróábĩ̵,béróábĩ̵,b e r o a b ɨ̃,,Huber1992,,,,
Curripaco-1_bee-1,,Curripaco,1_bee,maapa,maapa,m aa p a,,Huber1992,,,,
Kamsa-1_bee-1,,Kamsa,1_bee,txowána,txowána,t x o w a n a,,Huber1992,,,,
Jitnu-1_bee-1,,Jitnu,1_bee,toniát,toniát,t o n i a t,,Huber1992,,,,
Muinane-1_bee-2,,Muinane,1_bee,ní̵í̵bi̵ri,ní̵í̵bi̵ri,n ɨː b ɨ r i,,Huber1992,,,,
Ika-1_bee-1,,Ika,1_bee,ánga,ánga,a n g a,,Huber1992,,,,
Ocaina-1_bee-1,,Ocaina,1_bee,dʲoʔɯ́ɯ́rako,dʲoʔɯ́ɯ́rako,dʲ o ʔ ɯː r a k o,,Huber1992,,,,
Guambiano-1_bee-1,,Guambiano,1_bee,mawaĩ,mawaĩ,m a w a ĩ,,Huber1992,,,,
Bora-1_bee-1,,Bora,1_bee,íímɯ́ʔóexpʰi,íímɯ́ʔóexpʰi,iː m ɯ ʔ o e x pʰ i,,Huber1992,,,,
Macuna-1_bee-1,,Macuna,1_bee,beroabi̵ki̵,beroabi̵ki̵,b e r o a b ɨ k ɨ,,Huber1992,,,,
Guahibo-1_bee-2,,Guahibo,1_bee,banamani̵to,banamani̵to,b a n a m a n ɨ t o,,Huber1992,,,,
Piratapuyo-1_bee-1,,Piratapuyo,1_bee,ubĩkĩ̵dĩ̵,ubĩkĩ̵dĩ̵,u b ĩ k ɨ̃ d ɨ̃,,Huber1992,,,,
Playero-1_bee-1,,Playero,1_bee,banamí̵to,banamí̵to,b a n a m ɨ t o,,Huber1992,,,,
WitotoMurui-1_bee-1,,WitotoMurui,1_bee,hirakɯɲo,hirakɯɲo,h i r a k ɯ ɲ o,,Huber1992,,,,
Awa-1_bee-3,,Awa,1_bee,wã,wã,w ã,,Huber1992,,,,
EpenaSaija-1_bee-1,,EpenaSaija,1_bee,kʰími,kʰími,kʰ i m i,,Huber1992,,,,
Bara-1_bee-1,,Bara,1_bee,bũbĩãbĩ̵,bũbĩãbĩ̵,b ũ b ĩ ã b ɨ̃,,Huber1992,,,,
Siona-1_bee-1,,Siona,1_bee,oʔa,oʔa,o ʔ a,,Huber1992,,,,
Carijona-1_bee-1,,Carijona,1_bee,arama,arama,a r a m a,,Huber1992,,,,
Siriano-1_bee-2,,Siriano,1_bee,beʔróabĩ̵,beʔróabĩ̵,b e ʔ r o a b ɨ̃,,Huber1992,,,,
Nukak-1_bee-1,,Nukak,1_bee,ʔewe⁴,ʔewe⁴,ʔ e w e,,Huber1992,,,,
Bora-1_bee-2,,Bora,1_bee,téʔtsʰipa,téʔtsʰipa,t e ʔ tsʰ i p a,,Huber1992,,,,
Guayabero-1_bee-2,,Guayabero,1_bee,bant,bant,b a n t,,Huber1992,,,,
Kogui-1_bee-1,,Kogui,1_bee,haldikkə́bbe,haldikkə́bbe,h a l d i kː ə bː e,,Huber1992,,,,
Mirana-1_bee-1,,Mirana,1_bee,téʔtsʰipa,téʔtsʰipa,t e ʔ tsʰ i p a,,Huber1992,,,,
Saliba-1_bee-1,,Saliba,1_bee,muĩgodi,muĩgodi,m u ĩ g o d i,,Huber1992,,,,
Jupda-1_bee-1,,Jupda,1_bee,wowoh,wowoh,w o w o h,,Huber1992,,,,
Achagua-1_bee-1,,Achagua,1_bee,máaba,máaba,m aa b a,,Huber1992,,,,
Giacone-1_bee-1,,Giacone,1_bee,ɲororeda,ɲororeda,ɲ o r o r e d a,,Huber1992,,,,
Mirana-1_bee-2,,Mirana,1_bee,íímɯ́ʔóehpʰi,íímɯ́ʔóehpʰi,iː m ɯ ʔ o e h pʰ i,,Huber1992,,,,
WitotoNipode-1_bee-1,,WitotoNipode,1_bee,hiráŋo,hiráŋo,h i r a ŋ o,,Huber1992,,,,
Bari-1_bee-1,,Bari,1_bee,moonə,moonə,m oː n ə,,Huber1992,,,,
Yucuna-2_achiote-1,,Yucuna,2_achiote,piirí,piirí,p iː r i,,Huber1992,,,,
Muinane-2_achiote-1,,Muinane,2_achiote,nóobaba,nóobaba,n oː b a b a,,Huber1992,,,,
Dimina-2_achiote-1,,Dimina,2_achiote,aʃote,aʃote,a ʃ o t e,,Huber1992,,,,
Inga-2_achiote-1,,Inga,2_achiote,mandúr,mandúr,m a n d u r,,Huber1992,,,,
Macuna-2_achiote-1,,Macuna,2_achiote,bũsã,bũsã,b ũ s ã,,Huber1992,,,,
Siona-2_achiote-1,,Siona,2_achiote,bõsa,bõsa,b õ s a,,Huber1992,,,,
Kakua-2_achiote-1,,Kakua,2_achiote,bẽʔ³,bẽʔ³,b ẽ ʔ,,Huber1992,,,,
Wanano-2_achiote-1,,Wanano,2_achiote,bãsĩ sõʔã,bãsĩ sõʔã,b ã s ĩ + s õ ʔ ã,,Huber1992,,,,
Chimila-2_achiote-1,,Chimila,2_achiote,króoɾiwaʔ,króoɾiwaʔ,k r oː ɾ i w a ʔ,,Huber1992,,,,
Saliba-2_achiote-1,,Saliba,2_achiote,muuɲù,muuɲù,m uː ɲ u,,Huber1992,,,,
Wounaan-2_achiote-1,,Wounaan,2_achiote,har,har,h a r,,Huber1992,,,,
Secoya-2_achiote-1,,Secoya,2_achiote,põsa,põsa,p õ s a,,Huber1992,,,,
Koreguaje-2_achiote-1,,Koreguaje,2_achiote,pũsa,pũsa,p ũ s a,,Huber1992,,,,
Yukpa-2_achiote-1,,Yukpa,2_achiote,onóto,onóto,o n o t o,,Huber1992,,,,
Waimaja-2_achiote-1,,Waimaja,2_achiote,bũhã́,bũhã́,b ũ h ã,,Huber1992,,,,
Guayabero-2_achiote-1,,Guayabero,2_achiote,hoest,hoest,h o e s t,,Huber1992,,,,
Cubeo-2_achiote-1,,Cubeo,2_achiote,bũhã́,bũhã́,b ũ h ã,,Huber1992,,,,
Carijona-2_achiote-1,,Carijona,2_achiote,ihuse,ihuse,i h u s e,,Huber1992,,,,
Jitnu-2_achiote-1,,Jitnu,2_achiote,hoʧiha,hoʧiha,h o tʃ i h a,,Huber1992,,,,
Chapalaachi-2_achiote-1,,Chapalaachi,2_achiote,mu,mu,m u,,Huber1992,,,,
Catio-2_achiote-1,,Catio,2_achiote,kʰãʤí,kʰãʤí,kʰ ã dʒ i,,Huber1992,,,,
Nukak-2_achiote-1,,Nukak,2_achiote,mɛ̃kũn²de¹,mɛ̃kũn²de¹,m ɛ̃ k ũ n d e,,Huber1992,,,,
Cuiba-2_achiote-1,,Cuiba,2_achiote,kajári,kajári,k a j a r i,,Huber1992,,,,
Resigaro-2_achiote-1,,Resigaro,2_achiote,pʰiigí,pʰiigí,pʰ iː g i,,Huber1992,,,,
Cuiba-2_achiote-2,,Cuiba,2_achiote,hótsi,hótsi,h o ts i,,Huber1992,,,,
EmberaChami-2_achiote-1,,EmberaChami,2_achiote,kʰã́ʧi,kʰã́ʧi,kʰ ã tʃ i,,Huber1992,,,,
Barasana-2_achiote-1,,Barasana,2_achiote,bũsã́,bũsã́,b ũ s ã,,Huber1992,,,,
Piapoco-2_achiote-1,,Piapoco,2_achiote,píiri,píiri,p iː r i,,Huber1992,,,,
Siriano-2_achiote-1,,Siriano,2_achiote,bũsã́,bũsã́,b ũ s ã,,Huber1992,,,,
Ocaina-2_achiote-1,,Ocaina,2_achiote,ɲon̥ṍṍja,ɲon̥ṍṍja,ɲ o n̥ õõ j a,,Huber1992,,,,
Curripaco-2_achiote-1,,Curripaco,2_achiote,pirimapa,pirimapa,p i r i m a p a,,Huber1992,,,,
Tanimuca-2_achiote-1,,Tanimuca,2_achiote,bũha,bũha,b ũ h a,,Huber1992,,,,
Tuyuca-2_achiote-1,,Tuyuca,2_achiote,bũsã́,bũsã́,b ũ s ã,,Huber1992,,,,
Guahibo-2_achiote-1,,Guahibo,2_achiote,hótsi,hótsi,h o ts i,,Huber1992,,,,
Tucano-2_achiote-1,,Tucano,2_achiote,bũsã́,bũsã́,b ũ s ã,,Huber1992,,,,
Orejon-2_achiote-1,,Orejon,2_achiote,bosa,bosa,b o s a,,Huber1992,,,,
Bara-2_achiote-1,,Bara,2_achiote,bũhã́,bũhã́,b ũ h ã,,Huber1992,,,,
WitotoMurui-2_achiote-1,,WitotoMurui,2_achiote,nonokɯ,nonokɯ,n o n o k ɯ,,Huber1992,,,,
Bora-2_achiote-1,,Bora,2_achiote,néépapa,néépapa,n eː p a p a,,Huber1992,,,,
WitotoMinica-2_achiote-1,,WitotoMinica,2_achiote,nonókɯ,nonókɯ,n o n o k ɯ,,Huber1992,,,,
EmberaTado-2_achiote-1,,EmberaTado,2_achiote,kʰã́ʧi,kʰã́ʧi,kʰ ã tʃ i,,Huber1992,,,,
EmberaDarien-2_achiote-1,,EmberaDarien,2_achiote,kʰãʧí,kʰãʧí,kʰ ã tʃ i,,Huber1992,,,,
TsafiquiPila-2_achiote-1,,TsafiquiPila,2_achiote,mu,mu,m u,,Huber1992,,,,
Yuruti-2_achiote-1,,Yuruti,2_achiote,bṹũsã,bṹũsã,b ũː s ã,,Huber1992,,,,
Giacone-2_achiote-1,,Giacone,2_achiote,pirimapa,pirimapa,p i r i m a p a,,Huber1992,,,,
EpenaSaija-2_achiote-1,,EpenaSaija,2_achiote,kʰã́iʧi,kʰã́iʧi,kʰ ã i tʃ i,,Huber1992,,,,
EpenaBasurudo-2_achiote-1,,EpenaBasurudo,2_achiote,kʰãʧí,kʰãʧí,kʰ ã tʃ i,,Huber1992,,,,
Playero-2_achiote-1,,Playero,2_achiote,hoʧíwa,hoʧíwa,h o tʃ i w a,,Huber1992,,,,
Piratapuyo-2_achiote-1,,Piratapuyo,2_achiote,basi sõʔã,basi sõʔã,b a s i,,Huber1992,,,,
Awa-2_achiote-1,,Awa,2_achiote,pĩ̵,pĩ̵,p ɨ̃,,Huber1992,,,,
Kamsa-2_achiote-1,,Kamsa,2_achiote,mandorí̵ʃa,mandorí̵ʃa,m a n d o r ɨ ʃ a,,Huber1992,,,,
Mirana-2_achiote-1,,Mirana,2_achiote,néépaʔe,néépaʔe,n eː p a ʔ e,,Huber1992,,,,
WitotoNipode-2_achiote-1,,WitotoNipode,2_achiote,nonókɯ,nonókɯ,n o n o k ɯ,,Huber1992,,,,
Tatuyo-3_water-1,,Tatuyo,3_water,óko,óko,o k o,,Huber1992,,,,
Wanano-3_water-1,,Wanano,3_water,ko,ko,k o,,Huber1992,,,,
Inga-3_water-1,,Inga,3_water,jáku,jáku,j a k u,,Huber1992,,,,
Wayuu-3_water-1,,Wayuu,3_water,wí̵in,wí̵in,w ɨ i n,,Huber1992,,,,
Dimina-3_water-1,,Dimina,3_water,ʤíra,ʤíra,dʒ i r a,,Huber1992,,,,
Piratapuyo-3_water-1,,Piratapuyo,3_water,ako,ako,a k o,,Huber1992,,,,
Muinane-3_water-1,,Muinane,3_water,ɸaiʔu,ɸaiʔu,ɸ a i ʔ u,,Huber1992,,,,
Tucano-3_water-1,,Tucano,3_water,okó,okó,o k o,,Huber1992,,,,
Muinane-3_water-2,,Muinane,3_water,ní̵ɸáíʔu,ní̵ɸáíʔu,n ɨ ɸ a i ʔ u,,Huber1992,,,,
Bari-3_water-1,,Bari,3_water,ʃimənə,ʃimənə,ʃ i m ə n ə,,Huber1992,,,,
Bara-3_water-1,,Bara,3_water,oko,oko,o k o,,Huber1992,,,,
Dimina-3_water-2,,Dimina,3_water,dira,dira,d i r a,,Huber1992,,,,
Nukak-3_water-1,,Nukak,3_water,kaan²de¹,kaan²de¹,k aa n d e,,Huber1992,,,,
Playero-3_water-1,,Playero,3_water,miní,miní,m i n i,,Huber1992,,,,
Ika-3_water-1,,Ika,3_water,ʤe,ʤe,dʒ e,,Huber1992,,,,
Desano-3_water-1,,Desano,3_water,dekó,dekó,d e k o,,Huber1992,,,,
Wounaan-3_water-1,,Wounaan,3_water,dʊ,dʊ,d ʊ,,Huber1992,,,,
Giacone-3_water-1,,Giacone,3_water,uúni,uúni,uː n i,,Huber1992,,,,
Bora-3_water-1,,Bora,3_water,nɯ́xpʰakʰʲo,nɯ́xpʰakʰʲo,n ɯ x pʰ a kʲʰ o,,Huber1992,,,,
EmberaDarien-3_water-1,,EmberaDarien,3_water,báido,báido,b a i d o,,Huber1992,,,,
Muinane-3_water-3,,Muinane,3_water,ní̵ɸaiʔu,ní̵ɸaiʔu,n ɨ ɸ a i ʔ u,,Huber1992,,,,
Guahibo-3_water-1,,Guahibo,3_water,mé:ra:,mé:ra:,m eː r aː,,Huber1992,,,,
Catio-3_water-1,,Catio,3_water,bánia,bánia,b a n i a,,Huber1992,,,,
Siriano-3_water-1,,Siriano,3_water,dekó,dekó,d e k o,,Huber1992,,,,
Yucuna-3_water-1,,Yucuna,3_water,húuni,húuni,h uː n i,,Huber1992,,,,
EmberaTado-3_water-1,,EmberaTado,3_water,banía,banía,b a n i a,,Huber1992,,,,
Tanimuca-3_water-1,,Tanimuca,3_water,okoa,okoa,o k o a,,Huber1992,,,,
Kogui-3_water-1,,Kogui,3_water,ní,ní,n i,,Huber1992,,,,
WitotoMinica-3_water-1,,WitotoMinica,3_water,háɯnoi,háɯnoi,h a ɯ n o i,,Huber1992,,,,
Saliba-3_water-1,,Saliba,3_water,kaʔa,kaʔa,k a ʔ a,,Huber1992,,,,
Siona-3_water-1,,Siona,3_water,oko,oko,o k o,,Huber1992,,,,
Chimila-3_water-1,,Chimila,3_water,ⁿdittakeʔ,ⁿdittakeʔ,ⁿd i tː a k e ʔ,,Huber1992,,,,
Tucano-3_water-2,,Tucano,3_water,akó,akó,a k o,,Huber1992,,,,
Guayabero-3_water-1,,Guayabero,3_water,min,min,m i n,,Huber1992,,,,
Waimaja-3_water-1,,Waimaja,3_water,ókó,ókó,o k o,,Huber1992,,,,
Tuyuca-3_water-1,,Tuyuca,3_water,okó,okó,o k o,,Huber1992,,,,
Koreguaje-3_water-1,,Koreguaje,3_water,okʰo,okʰo,o kʰ o,,Huber1992,,,,
WitotoNipode-3_water-1,,WitotoNipode,3_water,háɯnoi,háɯnoi,h a ɯ n o i,,Huber1992,,,,
WitotoMurui-3_water-1,,WitotoMurui,3_water,hɯnui,hɯnui,h ɯ n u i,,Huber1992,,,,
Ocaina-3_water-1,,Ocaina,3_water,ɲõõ,ɲõõ,ɲ õõ,,Huber1992,,,,
Curripaco-3_water-1,,Curripaco,3_water,ooni,ooni,oː n i,,Huber1992,,,,
Tariano-3_water-1,,Tariano,3_water,ʔuní,ʔuní,ʔ u n i,,Huber1992,,,,
Puinave-3_water-1,,Puinave,3_water,i̵t,i̵t,ɨ t,,Huber1992,,,,
Totoro-3_water-1,,Totoro,3_water,pi,pi,p i,,Huber1992,,,,
Jupda-3_water-1,,Jupda,3_water,deh,deh,d e h,,Huber1992,,,,
EpenaBasurudo-3_water-1,,EpenaBasurudo,3_water,panía,panía,p a n i a,,Huber1992,,,,
Yukpa-3_water-1,,Yukpa,3_water,kúna,kúna,k u n a,,Huber1992,,,,
Cubeo-3_water-1,,Cubeo,3_water,okó,okó,o k o,,Huber1992,,,,
Paez-3_water-1,,Paez,3_water,juʔ,juʔ,j u ʔ,,Huber1992,,,,
Barasana-3_water-1,,Barasana,3_water,okó,okó,o k o,,Huber1992,,,,
Carapana-3_water-1,,Carapana,3_water,óko,óko,o k o,,Huber1992,,,,
Kakua-3_water-1,,Kakua,3_water,bãʔ⁴,bãʔ⁴,b ã ʔ,,Huber1992,,,,
Mirana-3_water-1,,Mirana,3_water,nɯ́hpʰakʰʲo,nɯ́hpʰakʰʲo,n ɯ h pʰ a kʲʰ o,,Huber1992,,,,
Awa-3_water-1,,Awa,3_water,kwazi,kwazi,k w a z i,,Huber1992,,,,
TuneboCentral-3_water-1,,TuneboCentral,3_water,ríʔja,ríʔja,r i ʔ j a,,Huber1992,,,,
Macuna-3_water-1,,Macuna,3_water,ide,ide,i d e,,Huber1992,,,,
Resigaro-3_water-1,,Resigaro,3_water,hooní,hooní,h oː n i,,Huber1992,,,,
EmberaChami-3_water-1,,EmberaChami,3_water,banía,banía,b a n i a,,Huber1992,,,,
Secoya-3_water-1,,Secoya,3_water,oko,oko,o k o,,Huber1992,,,,
Chapalaachi-3_water-1,,Chapalaachi,3_water,pi,pi,p i,,Huber1992,,,,
Jitnu-3_water-1,,Jitnu,3_water,men,men,m e n,,Huber1992,,,,
Achagua-3_water-1,,Achagua,3_water,ʃiátai,ʃiátai,ʃ i a t a i,,Huber1992,,,,
Cuiba-3_water-1,,Cuiba,3_water,méra,méra,m e r a,,Huber1992,,,,
Piapoco-3_water-1,,Piapoco,3_water,úni,úni,u n i,,Huber1992,,,,
Orejon-3_water-1,,Orejon,3_water,oko,oko,o k o,,Huber1992,,,,
Baniva-3_water-1,,Baniva,3_water,úni,úni,u n i,,Huber1992,,,,
Cabiyari-3_water-1,,Cabiyari,3_water,ʔuuni,ʔuuni,ʔ uː n i,,Huber1992,,,,
Yuruti-3_water-1,,Yuruti,3_water,óko,óko,o k o,,Huber1992,,,,
Ocaina-3_water-2,,Ocaina,3_water,ɲõõhɯ̃,ɲõõhɯ̃,ɲ õõ h ɯ̃,,Huber1992,,,,
Carijona-3_water-1,,Carijona,3_water,tuna,tuna,t u n a,,Huber1992,,,,
EpenaSaija-3_water-1,,EpenaSaija,3_water,panía,panía,p a n i a,,Huber1992,,,,
Guambiano-3_water-1,,Guambiano,3_water,pi,pi,p i,,Huber1992,,,,
Kamsa-3_water-1,,Kamsa,3_water,bújeʃe,bújeʃe,b u j e ʃ e,,Huber1992,,,,
Kamsa-3_water-2,,Kamsa,3_water,béxaje,béxaje,b e x a j e,,Huber1992,,,,
TsafiquiPila-3_water-1,,TsafiquiPila,3_water,pi,pi,p i,,Huber1992,,,,
Tanimuca-4_agouti-1,,Tanimuca,4_agouti,buia,buia,b u i a,,Huber1992,,,,
Wanano-4_agouti-1,,Wanano,4_agouti,bu,bu,b u,,Huber1992,,,,
Waimaja-4_agouti-1,,Waimaja,4_agouti,búu,búu,b uː,,Huber1992,,,,
Wounaan-4_agouti-1,,Wounaan,4_agouti,iʧkʰum,iʧkʰum,i tʃ kʰ u m,,Huber1992,,,,
EmberaTado-4_agouti-1,,EmberaTado,4_agouti,kʰuɾihía,kʰuɾihía,kʰ u ɾ i h i a,,Huber1992,,,,
Giacone-4_agouti-1,,Giacone,4_agouti,piitsi,piitsi,p iː ts i,,Huber1992,,,,
Bara-4_agouti-1,,Bara,4_agouti,buu,buu,b uː,,Huber1992,,,,
Bora-4_agouti-1,,Bora,4_agouti,pi̵rɯ́mɯxi̵,pi̵rɯ́mɯxi̵,p ɨ r ɯ m ɯ x ɨ,,Huber1992,,,,
WitotoNipode-4_agouti-1,,WitotoNipode,4_agouti,mɯ́gui,mɯ́gui,m ɯ g u i,,Huber1992,,,,
Kogui-4_agouti-1,,Kogui,4_agouti,mihái,mihái,m i h a i,,Huber1992,,,,
Kakua-4_agouti-1,,Kakua,4_agouti,bĩ̵ʔ³,bĩ̵ʔ³,b ɨ̃ ʔ,,Huber1992,,,,
Jitnu-4_agouti-1,,Jitnu,4_agouti,bi̵n,bi̵n,b ɨ n,,Huber1992,,,,
Chimila-4_agouti-1,,Chimila,4_agouti,ᵐbúntiʔ,ᵐbúntiʔ,ᵐb u n t i ʔ,,Huber1992,,,,
Tucano-4_agouti-1,,Tucano,4_agouti,bú,bú,b u,,Huber1992,,,,
Tatuyo-4_agouti-1,,Tatuyo,4_agouti,buu,buu,b uː,,Huber1992,,,,
Saliba-4_agouti-1,,Saliba,4_agouti,uʔwi,uʔwi,u ʔ w i,,Huber1992,,,,
WitotoNipode-4_agouti-2,,WitotoNipode,4_agouti,okáina,okáina,o k a i n a,,Huber1992,,,,
TsafiquiPila-4_agouti-1,,TsafiquiPila,4_agouti,kuru,kuru,k u r u,,Huber1992,,,,
WitotoMinica-4_agouti-1,,WitotoMinica,4_agouti,ɸɯ́ɯdo,ɸɯ́ɯdo,ɸ ɯː d o,,Huber1992,,,,
Yukpa-4_agouti-1,,Yukpa,4_agouti,kasáre,kasáre,k a s a r e,,Huber1992,,,,
Siriano-4_agouti-1,,Siriano,4_agouti,buí,buí,b u i,,Huber1992,,,,
Resigaro-4_agouti-1,,Resigaro,4_agouti,pʰíiʔtsí,pʰíiʔtsí,pʰ iː ʔ ts i,,Huber1992,,,,
Siona-4_agouti-1,,Siona,4_agouti,wi̵,wi̵,w ɨ,,Huber1992,,,,
Paez-4_agouti-1,,Paez,4_agouti,ɲuʔpj leʔʧkwe,ɲuʔpj leʔʧkwe,ɲ u ʔ p j,,Huber1992,,,,
WitotoMurui-4_agouti-1,,WitotoMurui,4_agouti,mɯgui,mɯgui,m ɯ g u i,,Huber1992,,,,
Koreguaje-4_agouti-1,,Koreguaje,4_agouti,βi̵i̵,βi̵i̵,β ɨː,,Huber1992,,,,
Ocaina-4_agouti-1,,Ocaina,4_agouti,mõõno,mõõno,m õõ n o,,Huber1992,,,,
Macuna-4_agouti-1,,Macuna,4_agouti,bu,bu,b u,,Huber1992,,,,
Tuyuca-4_agouti-1,,Tuyuca,4_agouti,búu,búu,b uː,,Huber1992,,,,
Piapoco-4_agouti-1,,Piapoco,4_agouti,píisi,píisi,p iː s i,,Huber1992,,,,
